3.00,9.00,0.00,2.00,5.00,4.00,1.00,31.00,25.52,22.39,12800.51,0.19,106.00,0.04,711.14,571.59,37.00,69.00,19.00,23.00,39.00,1.00
6.00,7.00,2.00,1.00,4.00,3.00,1.00,23.00,54.93,16.69,15306.50,0.31,166.00,0.06,850.36,916.91,69.00,97.00,31.00,15.00,34.00,1.00
4.00,9.00,2.00,2.00,5.00,3.00,1.00,31.00,38.98,17.50,11939.04,0.23,130.00,0.06,663.28,682.23,60.00,70.00,24.00,14.00,41.00,1.00
3.00,15.00,1.00,1.00,8.00,7.00,3.00,40.00,59.15,15.59,14378.96,0.31,161.00,0.06,798.83,922.20,79.00,82.00,38.00,15.00,47.00,0.00
1.00,17.00,1.00,0.00,9.00,4.00,5.00,24.00,12.37,32.50,13063.03,0.13,93.00,0.03,725.72,401.94,35.00,58.00,7.00,13.00,30.00,1.00
6.00,13.00,1.00,3.00,7.00,2.00,5.00,35.00,29.18,20.50,12264.41,0.20,114.00,0.05,681.36,598.26,41.00,73.00,19.00,19.00,49.00,1.00
2.00,7.00,0.00,0.00,6.00,5.00,1.00,39.00,33.13,20.42,13810.22,0.23,117.00,0.05,767.23,676.42,49.00,68.00,30.00,25.00,41.00,1.00
1.00,37.00,0.00,0.00,19.00,19.00,19.00,21.00,38.97,19.74,15179.93,0.26,160.00,0.05,843.33,769.18,61.00,99.00,17.00,11.00,24.00,1.00
13.00,13.00,0.00,0.00,12.00,1.00,1.00,42.00,30.57,21.48,14101.51,0.22,121.00,0.05,783.42,656.58,45.00,76.00,22.00,21.00,57.00,1.00
4.00,11.00,0.00,0.00,6.00,6.00,1.00,21.00,33.67,19.34,12595.49,0.22,128.00,0.05,699.75,651.20,49.00,79.00,19.00,15.00,27.00,1.00
6.00,19.00,1.00,7.00,11.00,3.00,3.00,29.00,24.27,23.33,13211.18,0.19,105.00,0.04,733.95,566.19,35.00,70.00,18.00,24.00,45.00,0.00
